zip,freq,contribution_total,contribution_dem,contribution_rep,contribution_unk,state,latitude,longitude,population,density,avg_home_value,clinton,trump,won
60450,617,81887,13021,22328,41633,IL,41.36951,-88.43282,20460,49.9,178026,55.83%,38.76%,dem
61525,617,119476,13662,55688,39341,IL,40.8444,-89.6397,9188,111.2,254378,55.83%,38.76%,dem
11020,616,196908,118995,30544,46169,NY,40.7742,-73.7189,5728,1162.5,1071881,59.01%,36.52%,dem
25301,616,1254838,51293,67501,1124361,WV,38.349,-81.6306,2562,977.2,133602,26.43%,68.50%,rep
49015,616,84132,21288,19629,38601,MI,42.3028,-85.2128,26950,439.3,120155,47.27%,47.50%,rep
53020,616,556027,25109,439939,90479,WI,43.8436,-87.9767,3726,22,223127,46.45%,47.22%,rep
95358,616,110818,29572,31330,48280,CA,37.6237,-121.0438,33345,102.7,230480,61.73%,31.62%,dem
7421,615,28128,6484,465,19429,NJ,41.16582,-74.36313,7357,111,234817,54.99%,41.00%,dem
11224,615,52462,18993,17173,15141,NY,40.5767,-73.9884,46707,11593.1,420474,59.01%,36.52%,dem
15209,615,21971,4446,2670,12168,PA,40.4999,-79.9739,12158,1065.3,144960,47.46%,48.18%,rep
17202,615,94476,13422,26796,43091,PA,39.9072,-77.636,29600,97.9,185333,47.46%,48.18%,rep
28754,615,19408,9921,900,7777,NC,35.8528,-82.5254,10138,34.3,201903,46.17%,49.83%,rep
29169,615,88695,17398,30072,39264,SC,33.995,-81.0888,24170,736.1,124530,40.67%,54.94%,rep
33012,615,163846,13078,44975,101929,FL,25.8654,-80.3059,75666,4761.2,204302,47.82%,49.02%,rep
44460,615,150326,8431,53277,82184,OH,40.9,-80.8619,25258,94.4,101251,43.56%,51.69%,rep
78520,615,199299,71031,41984,85329,TX,25.9337,-97.5174,62414,627.8,82353,43.24%,52.23%,rep
94973,615,54144,29348,1652,23144,CA,38.0069,-122.6382,1342,138.5,776973,61.73%,31.62%,dem
1940,614,682499,40937,59687,580924,MA,42.53456,-71.03757,13484,443.4,623109,60.01%,32.81%,dem
5655,614,31245,18025,100,13120,VT,44.62381,-72.57053,2932,32.6,192863,56.68%,30.27%,dem
33185,614,66885,20867,25462,16512,FL,25.7274,-80.4497,30959,2292.3,350418,47.82%,49.02%,rep
33990,614,50567,11328,11749,26004,FL,26.6265,-81.9677,32901,1158.4,202787,47.82%,49.02%,rep
65721,614,108412,18051,35493,48213,MO,37.0169,-93.2022,30430,113.1,161202,38.14%,56.77%,rep
31316,613,6876,2304,1426,2382,GA,31.7705,-81.7453,13243,13,164380,45.64%,50.77%,rep
47274,613,164430,15964,111043,34254,IN,38.9571,-85.8825,30970,52.5,124400,37.91%,56.82%,rep
11426,612,58693,16777,7213,34239,NY,40.7347,-73.723,20801,5034,527832,59.01%,36.52%,dem
25302,612,354048,26494,8178,314741,WV,38.4015,-81.5841,14209,476.4,79531,26.43%,68.50%,rep
43449,612,28287,11220,3914,10208,OH,41.5236,-83.1278,8219,37.8,119673,43.56%,51.69%,rep
53090,612,65438,19955,17856,25064,WI,43.4438,-88.1963,21415,150.6,186261,46.45%,47.22%,rep
54143,612,66384,12547,28304,25533,WI,45.0874,-87.6697,15006,86.7,92455,46.45%,47.22%,rep
77515,612,40935,4041,8289,27364,TX,29.181,-95.4467,32554,57.1,153695,43.24%,52.23%,rep
91792,612,54598,33862,3297,16932,CA,34.0229,-117.8975,29839,3100.6,480814,61.73%,31.62%,dem
3036,611,42164,21131,3002,18031,NH,42.96717,-71.25087,5039,70.9,320217,46.98%,46.61%,dem
5489,611,53221,26439,1397,22835,VT,44.54085,-72.88744,3290,23.1,309800,56.68%,30.27%,dem
21617,611,79502,15614,22056,40767,MD,39.04974,-76.03974,10741,35,319192,60.33%,33.91%,dem
33042,611,144235,26853,48691,68391,FL,24.667,-81.5099,6524,88.2,569848,47.82%,49.02%,rep
49083,611,137460,23743,62221,51366,MI,42.3757,-85.4447,7913,79.6,206302,47.27%,47.50%,rep
75054,611,62802,8945,3101,49391,TX,32.5907,-97.0405,10635,359.9,319932,43.24%,52.23%,rep
89704,611,106902,17685,61384,24336,NV,39.2669,-119.8174,3782,21.6,370890,47.50%,45.98%,dem
92395,611,166809,61018,87559,17562,CA,34.5016,-117.2944,42741,939.1,204583,61.73%,31.62%,dem
3825,610,48043,11370,6500,30083,NH,43.21357,-71.04284,9201,71.1,271725,46.98%,46.61%,dem
8859,610,37040,6759,6189,19940,NJ,40.45951,-74.30425,22312,1843.8,272860,54.99%,41.00%,dem
19601,610,93998,37858,15963,39429,PA,40.3466,-75.9351,33397,3419.9,48632,47.46%,48.18%,rep
21152,610,162901,67722,18543,56657,MD,39.5483,-76.6819,5511,93.6,360225,60.33%,33.91%,dem
27523,610,66333,23308,17826,22647,NC,35.7225,-78.8408,11629,89.3,377189,46.17%,49.83%,rep
27948,610,57934,15856,23787,14945,NC,36.0088,-75.6757,11118,453.6,266121,46.17%,49.83%,rep
64145,610,74325,22119,13308,28506,MO,38.8977,-94.5976,5249,315.7,247846,38.14%,56.77%,rep
70435,610,171547,13676,107452,49339,LA,30.5661,-90.1098,17999,61.2,215542,38.45%,58.09%,rep
74104,610,389298,124452,120800,142186,OK,36.1464,-95.9526,11454,1804.7,134864,28.93%,65.32%,rep
77320,610,48184,2608,12479,25132,TX,30.847,-95.597,35762,40.9,151904,43.24%,52.23%,rep
4073,609,42198,13392,7381,16155,ME,43.41338,-70.74238,16302,167.1,159793,53.96%,39.15%,dem
27520,609,42313,5897,9722,23560,NC,35.6348,-78.451,40611,192.3,171890,46.17%,49.83%,rep
93510,609,45709,20810,11088,13777,CA,34.4835,-118.1959,7626,42.9,547006,61.73%,31.62%,dem
4046,608,79856,23025,36188,17729,ME,43.42031,-70.492,7818,65.2,383800,53.96%,39.15%,dem
7704,608,163258,47646,39488,63885,NJ,40.3618,-74.03934,5943,1475.8,720116,54.99%,41.00%,dem
8107,608,26864,13159,1545,11595,NJ,39.90763,-75.08336,12935,2952.1,155824,54.99%,41.00%,dem
8848,608,58812,14511,13925,26611,NJ,40.59456,-75.09574,8355,97.6,302046,54.99%,41.00%,dem
11709,608,66657,34900,10166,21516,NY,40.9074,-73.5601,6708,1703.9,502068,59.01%,36.52%,dem
31820,608,84548,10015,24611,25540,GA,32.5616,-84.8559,10815,81.8,239937,45.64%,50.77%,rep
62902,608,57592,17896,16700,20318,IL,37.66361,-89.11727,4568,28.5,156028,55.83%,38.76%,dem
20866,607,115257,47300,10051,57556,MD,39.0922,-76.9339,16171,728.8,310851,60.33%,33.91%,dem
75189,607,66242,14177,19147,31598,TX,32.9628,-96.3648,27179,77.9,209931,43.24%,52.23%,rep
78639,607,42392,5908,10645,25015,TX,30.6662,-98.4475,8409,64.3,241121,43.24%,52.23%,rep
96779,607,50550,19607,9484,18826,HI,20.9154,-156.3802,2708,141.8,691516,62.22%,30.03%,dem
8559,606,162256,36083,61897,62186,NJ,40.43751,-74.97097,5110,48.1,403158,54.99%,41.00%,dem
11957,606,42949,23389,100,18960,NY,41.1437,-72.2879,782,44.4,902852,59.01%,36.52%,dem
19963,606,70801,16471,23176,25614,DE,38.9218,-75.4299,20783,69.5,200374,53.09%,41.72%,dem
30276,606,76123,4212,11137,59704,GA,33.2845,-84.5918,15245,54.5,230423,45.64%,50.77%,rep
55434,606,44523,8054,7437,26557,MN,45.1681,-93.2504,30559,1232.2,203009,46.44%,44.92%,dem
90063,606,23044,9612,35,9804,CA,34.0451,-118.1859,52951,6578.6,397393,61.73%,31.62%,dem
92277,606,28532,12880,4791,9198,CA,34.1455,-116.0601,23517,6.6,100882,61.73%,31.62%,dem
99204,606,54580,13950,10193,27277,WA,47.6501,-117.4298,6538,2288,196233,52.54%,36.83%,dem
7801,605,30520,6996,4761,17733,NJ,40.9188,-74.55419,25026,1003.3,270331,54.99%,41.00%,dem
14901,605,46549,20327,6173,19189,NY,42.1008,-76.812,15965,172.8,59147,59.01%,36.52%,dem
33351,605,42214,14146,1400,24854,FL,26.1793,-80.2746,35581,2293.3,198070,47.82%,49.02%,rep
46342,605,59733,25763,11892,16325,IN,41.5263,-87.2525,30634,342.5,126653,37.91%,56.82%,rep
48128,605,60339,27523,1019,28107,MI,42.32,-83.2701,10748,1744.5,148271,47.27%,47.50%,rep
48161,605,78235,14308,32180,25773,MI,41.908,-83.4719,26262,228.1,113473,47.27%,47.50%,rep
81252,605,27754,12020,3263,11234,CO,38.123,-105.4332,4003,2.4,208430,48.16%,43.25%,dem
96765,605,48427,24571,818,23038,HI,21.9309,-159.4993,360,200.4,582164,62.22%,30.03%,dem
3216,604,48533,24654,NA,23879,NH,43.44563,-71.79572,2548,21.8,208469,46.98%,46.61%,dem
23063,604,14022,5052,1180,7590,VA,37.7688,-78.0112,4621,20.3,197434,49.73%,44.41%,dem
38578,604,18728,9800,500,8103,TN,35.9813,-85.1984,158,158.7,103037,34.72%,60.72%,rep
54130,604,206433,33904,54520,113979,WI,44.2956,-88.2717,25700,121.6,151174,46.45%,47.22%,rep
55313,604,91981,12271,23896,55264,MN,45.1814,-93.8635,24379,82.7,226636,46.44%,44.92%,dem
61021,604,45313,9014,8707,25041,IL,41.82967,-89.47908,23031,61.2,90496,55.83%,38.76%,dem
71112,604,90921,22502,41536,25060,LA,32.486,-93.6767,35061,283,133846,38.45%,58.09%,rep
84087,604,37208,6450,9241,18209,UT,40.8874,-111.9027,15481,416.4,275606,27.46%,45.54%,rep
8048,603,78492,19242,21611,30684,NJ,39.95734,-74.80403,12227,366.6,278974,54.99%,41.00%,dem
21663,603,359147,57161,188492,113094,MD,38.783,-76.2215,3356,104.5,387475,60.33%,33.91%,dem
33598,603,33682,4528,7330,21800,FL,27.7015,-82.3151,18226,48.8,230647,47.82%,49.02%,rep
60652,603,34142,12622,2120,7478,IL,41.74795,-87.71479,43907,3153.6,165606,55.83%,38.76%,dem
93424,603,59336,6262,9502,42493,CA,35.18,-120.7318,776,185,705513,61.73%,31.62%,dem
98232,603,31326,10643,6283,13775,WA,48.562,-122.4134,4542,28.3,423358,52.54%,36.83%,dem
2914,602,48916,13028,5057,18364,RI,41.81371,-71.36504,21605,1735.2,201370,54.41%,38.90%,dem
14220,602,47916,18500,10170,16154,NY,42.8441,-78.8182,23980,2455.5,104902,59.01%,36.52%,dem
16105,602,139908,29667,57499,48552,PA,41.0241,-80.3454,15289,217.4,119359,47.46%,48.18%,rep
27028,602,87523,9545,46487,20361,NC,35.922,-80.537,26044,51.8,141289,46.17%,49.83%,rep
28314,602,64330,19236,11630,31584,NC,35.0583,-79.008,58110,912.9,111724,46.17%,49.83%,rep
32244,602,38901,5714,13880,17683,FL,30.2231,-81.7556,60712,938.2,132945,47.82%,49.02%,rep
40243,602,101843,38417,11399,50268,KY,38.2422,-85.5353,10414,982.5,212324,32.68%,62.52%,rep
72745,602,49303,11349,16428,20226,AR,36.2554,-94.1308,13618,133.2,162889,33.65%,60.57%,rep
38804,601,162693,5444,117867,27139,MS,34.2823,-88.6715,17672,82.5,114337,40.11%,57.94%,rep
53115,601,92541,13159,55815,22893,WI,42.6227,-88.6277,16087,85.5,165371,46.45%,47.22%,rep
63379,601,43746,14138,6166,14997,MO,39.0012,-90.9624,25246,66.5,164086,38.14%,56.77%,rep
76234,601,69512,4703,23385,38584,TX,33.2351,-97.574,16187,19.4,216730,43.24%,52.23%,rep
95441,601,1733511,29967,501417,1202127,CA,38.7173,-122.8834,2053,7.6,623580,61.73%,31.62%,dem
98408,601,25735,7706,2158,14371,WA,47.2073,-122.4444,20531,2150.1,207522,52.54%,36.83%,dem
2807,600,23674,12316,NA,10858,RI,41.17762,-71.57854,827,44.7,1074764,54.41%,38.90%,dem
38053,600,57728,2647,22243,26946,TN,35.3185,-89.9054,26545,61.1,114212,34.72%,60.72%,rep
66203,600,40335,14341,7414,16670,KS,39.0417,-94.7202,19290,1178.1,171072,36.05%,56.65%,rep
68505,600,81434,20083,15520,43686,NE,40.8247,-96.6252,16945,1559.1,145492,35.46%,56.18%,rep
11804,599,34161,13897,2158,17106,NY,40.765,-73.4575,4916,670.9,558222,59.01%,36.52%,dem
19525,599,56057,7338,13348,31615,PA,40.3059,-75.5953,16294,323.6,286579,47.46%,48.18%,rep
4856,598,66797,27296,10373,26882,ME,44.17799,-69.12006,3384,59.4,294351,53.96%,39.15%,dem
6069,598,224192,106511,32345,85086,CT,41.85432,-73.44723,2411,19.5,371069,54.57%,40.93%,dem
6708,598,35483,15651,6431,11290,CT,41.54957,-73.06718,29709,1190,117286,54.57%,40.93%,dem
7641,598,179918,86618,6790,86260,NJ,40.96221,-73.99753,3418,670.1,647910,54.99%,41.00%,dem
16148,598,55356,12295,20223,20306,PA,41.2326,-80.453,16233,204.2,163986,47.46%,48.18%,rep
16652,598,46348,7059,20473,18576,PA,40.5023,-78.005,18181,39.4,112878,47.46%,48.18%,rep
18069,598,152815,30960,40607,78198,PA,40.6248,-75.5974,7789,223.9,294043,47.46%,48.18%,rep
30336,598,808602,13503,359250,412599,GA,33.7406,-84.5545,234,35.9,138692,45.64%,50.77%,rep
32738,598,20075,3323,5112,10752,FL,28.9093,-81.1922,45881,655.7,141103,47.82%,49.02%,rep
34472,598,23788,5183,5653,11220,FL,29.1253,-82.0086,31632,273.2,104892,47.82%,49.02%,rep
76140,598,54029,3658,9010,40932,TX,32.6192,-97.2735,30661,365,126706,43.24%,52.23%,rep
21221,597,43324,10274,9559,19171,MD,39.3086,-76.4533,43110,1102.2,176844,60.33%,33.91%,dem
29680,597,46661,3639,16246,25637,SC,34.6962,-82.2893,32031,339.3,188232,40.67%,54.94%,rep
81504,597,30792,6772,6257,16797,CO,39.0791,-108.4916,28669,971.8,186880,48.16%,43.25%,dem
84120,597,63967,18017,10803,15941,UT,40.6916,-112.0011,52103,1857.9,222217,27.46%,45.54%,rep
8210,596,52656,10013,27150,13377,NJ,39.11719,-74.82352,16413,96.4,230219,54.99%,41.00%,dem
19973,596,79835,27537,8490,40557,DE,38.6404,-75.6041,25134,117,180281,53.09%,41.72%,dem
23117,596,124420,9475,17830,95002,VA,37.9986,-77.8781,9628,25.8,241489,49.73%,44.41%,dem
29445,596,52407,12358,14928,21524,SC,33.058,-80.0101,60033,354.2,165662,40.67%,54.94%,rep
36207,596,95547,21713,45066,26223,AL,33.6803,-85.7137,19746,103.6,116208,34.36%,62.08%,rep
43452,596,90483,18253,16284,52503,OH,41.512,-82.9377,13674,113.7,154299,43.56%,51.69%,rep
60087,596,39991,17203,3427,15136,IL,42.40344,-87.85381,26678,777.6,119949,55.83%,38.76%,dem
64850,596,157293,17061,89159,50081,MO,36.8706,-94.3862,23730,45.4,102034,38.14%,56.77%,rep
75979,596,73176,8754,32241,32099,TX,30.7752,-94.4155,11852,15.2,81882,43.24%,52.23%,rep
77532,596,58446,4054,18403,35157,TX,29.9249,-95.0578,29608,129.2,167589,43.24%,52.23%,rep
18078,595,68342,8662,17796,41884,PA,40.6819,-75.6239,7501,173.3,271853,47.46%,48.18%,rep
22556,595,63899,13209,21122,25739,VA,38.4718,-77.5102,29248,313.8,319388,49.73%,44.41%,dem
31404,595,61056,8199,12233,39408,GA,32.0543,-81.0492,32876,798.8,94987,45.64%,50.77%,rep
32408,595,573996,40733,213165,318559,FL,30.1655,-85.7116,18141,561.7,222637,47.82%,49.02%,rep
42420,595,115415,42057,32630,34120,KY,37.8274,-87.5632,38379,78.2,105697,32.68%,62.52%,rep
49007,595,4301482,133872,6059,4157251,MI,42.3024,-85.5882,10463,1152.5,58181,47.27%,47.50%,rep
66083,595,30007,5658,4150,16662,KS,38.7631,-94.8246,9542,53.2,222493,36.05%,56.65%,rep
93033,595,41506,14257,12677,12335,CA,34.1685,-119.1717,83782,1089.3,409954,61.73%,31.62%,dem
3086,594,58974,13477,21879,23618,NH,42.82938,-71.77105,3788,53.4,245804,46.98%,46.61%,dem
5450,594,17425,7619,NA,9506,VT,44.90024,-72.79113,5136,16.2,160872,56.68%,30.27%,dem
21227,594,56336,30639,4928,18032,MD,39.2309,-76.6969,33822,1122.4,194144,60.33%,33.91%,dem
35235,594,30026,3815,6321,18890,AL,33.6328,-86.6493,20926,536.5,108763,34.36%,62.08%,rep
36066,594,59457,2759,20307,32202,AL,32.4787,-86.43,19097,369.5,161946,34.36%,62.08%,rep
53185,594,53956,8234,20824,23051,WI,42.7632,-88.1974,18929,155.9,248493,46.45%,47.22%,rep
62650,594,226066,12633,98971,107608,IL,39.7339,-90.229,26749,51.1,92912,55.83%,38.76%,dem
72616,594,42868,8102,10369,23997,AR,36.3519,-93.5587,11237,19.2,111023,33.65%,60.57%,rep
75160,594,55509,5147,21909,25185,TX,32.7515,-96.2831,25317,76,133270,43.24%,52.23%,rep
6606,593,53226,27032,1480,23125,CT,41.21174,-73.20803,47227,3373.1,160271,54.57%,40.93%,dem
44511,593,33504,10137,6967,11139,OH,41.0704,-80.6931,19966,1022.4,66422,43.56%,51.69%,rep
45211,593,54651,15337,16498,21236,OH,39.1524,-84.5967,37201,1541.5,93587,43.56%,51.69%,rep
51534,593,59059,4981,7258,26532,IA,41.047,-95.7389,9228,35.5,175047,41.74%,51.15%,rep
66226,593,64648,6368,16181,40355,KS,39.0417,-94.7202,14143,431.1,284404,36.05%,56.65%,rep
67202,593,214874,17088,119226,66564,KS,37.6899,-97.3355,1671,543.9,166781,36.05%,56.65%,rep
70112,593,976336,76823,446083,434166,LA,29.9605,-90.0753,2791,1618.2,338256,38.45%,58.09%,rep
73130,593,56185,5826,22577,25482,OK,35.4604,-97.3419,20604,753,130549,28.93%,65.32%,rep
81403,593,57086,13259,22356,19271,CO,38.3602,-107.9381,10684,7.4,320883,48.16%,43.25%,dem
90021,593,174959,70664,15900,87945,CA,34.0333,-118.2447,2922,736.8,496040,61.73%,31.62%,dem
6519,592,41340,27919,199,12576,CT,41.29532,-72.93584,15997,3793.8,127945,54.57%,40.93%,dem
19012,592,65762,23375,8312,33425,PA,40.0603,-75.1048,6702,1466.1,221445,47.46%,48.18%,rep
35601,592,70362,4484,28356,33347,AL,34.5896,-86.9887,32666,472.3,79590,34.36%,62.08%,rep
60804,592,48105,11321,525,32931,IL,41.83783,-87.76014,83147,4266.2,150175,55.83%,38.76%,dem
60901,592,95262,9817,41909,41569,IL,41.11084,-87.89814,35509,149.8,84656,55.83%,38.76%,dem
68138,592,62025,4420,13749,28085,NE,41.1549,-96.1376,12401,388.4,153735,35.46%,56.18%,rep
75751,592,84418,10098,38071,27909,TX,32.1935,-95.8432,16855,41.4,95645,43.24%,52.23%,rep
80915,592,59874,21974,18160,18276,CO,38.8558,-104.7134,21325,968.4,202903,48.16%,43.25%,dem
98409,592,83738,25755,4083,17766,WA,47.2038,-122.4825,25096,1249.2,194618,52.54%,36.83%,dem
99114,592,88544,12474,34303,40369,WA,48.578,-117.8645,12453,6.4,191904,52.54%,36.83%,dem
12953,591,20664,7364,2963,9487,NY,44.8482,-74.2928,15569,29.1,79894,59.01%,36.52%,dem
19075,591,95472,19120,11157,64865,PA,40.1132,-75.1869,7710,1256.5,301281,47.46%,48.18%,rep
74145,591,49090,4667,15425,17525,OK,36.0934,-95.8856,18580,1106.6,123209,28.93%,65.32%,rep
91702,591,88024,53563,8332,24147,CA,34.1248,-117.9031,62348,136.1,419801,61.73%,31.62%,dem
97544,591,40071,16126,1061,22560,OR,42.223,-123.2829,2274,5.2,325776,50.07%,39.09%,dem
10307,590,83768,23284,35409,20038,NY,40.5085,-74.2445,15232,2958.8,536706,59.01%,36.52%,dem
15071,590,54962,12620,17464,21939,PA,40.4033,-80.1842,10348,209.8,193412,47.46%,48.18%,rep
23294,590,38415,10959,5922,16234,VA,37.631,-77.546,18168,1638.2,195003,49.73%,44.41%,dem
37716,590,1576107,13473,78511,1483033,TN,36.0869,-84.1897,27010,118,138011,34.72%,60.72%,rep
60033,590,30972,10359,4191,12898,IL,42.42479,-88.60744,13681,44.3,150511,55.83%,38.76%,dem
11784,589,27183,8095,6251,10879,NY,40.8699,-73.0448,24992,1741.8,290019,59.01%,36.52%,dem
11954,589,87121,48717,6530,31874,NY,41.0459,-71.944,3655,69.4,1389298,59.01%,36.52%,dem
29617,589,49763,15837,14755,18724,SC,34.912,-82.4666,28362,426.7,124026,40.67%,54.94%,rep
29902,589,81449,27412,25320,25327,SC,32.4316,-80.6698,15826,306.9,198792,40.67%,54.94%,rep
31326,589,44342,4688,5788,31426,GA,32.296,-81.2354,20230,106.2,185848,45.64%,50.77%,rep
45233,589,98716,25221,25536,45611,OH,39.111,-84.6594,16025,549.1,189279,43.56%,51.69%,rep
62568,589,96484,5963,38463,39673,IL,39.56083,-89.29022,15787,50.2,83807,55.83%,38.76%,dem
76301,589,68009,2823,31088,31035,TX,33.9053,-98.4976,15056,548.6,39892,43.24%,52.23%,rep
95453,589,61154,32104,5424,19956,CA,39.047,-122.9328,11092,51.9,254295,61.73%,31.62%,dem
1929,588,71111,32392,6662,31557,MA,42.63474,-70.77689,3713,96.9,516716,60.01%,32.81%,dem
11729,588,46394,11268,14523,18203,NY,40.7591,-73.3257,27419,1727.4,344529,59.01%,36.52%,dem
21220,588,52298,17590,17414,13563,MD,39.3401,-76.4153,40211,701.9,202588,60.33%,33.91%,dem
43612,588,64478,8395,7034,31874,OH,41.7046,-83.5656,29686,990.6,50710,43.56%,51.69%,rep
32905,587,144297,64905,10008,69176,FL,28.0313,-80.5995,23395,897.6,114971,47.82%,49.02%,rep
33033,587,35682,7439,12756,14587,FL,25.4906,-80.438,58224,1124.6,192974,47.82%,49.02%,rep
37042,587,34211,6534,10579,12864,TN,36.5853,-87.4186,77168,423.8,129371,34.72%,60.72%,rep
46176,587,185648,15498,132003,36580,IN,39.5043,-85.7875,27603,62.4,108837,37.91%,56.82%,rep
57301,587,135548,8114,84888,31308,SD,43.7094,-98.0298,18465,29.3,140662,31.74%,61.53%,rep
84088,587,52836,5552,8329,35016,UT,40.5959,-111.9644,37435,1460.4,289569,27.46%,45.54%,rep
95215,587,46539,5453,8934,29895,CA,37.9551,-121.2041,24371,94.7,199911,61.73%,31.62%,dem
96022,587,45540,13035,11831,20283,CA,40.3691,-122.3375,16442,25.2,236034,61.73%,31.62%,dem
6480,586,48967,15069,1235,21587,CT,41.59882,-72.58905,9362,157.2,219608,54.57%,40.93%,dem
13204,586,44330,10606,13732,17976,NY,43.0444,-76.1758,18728,1752.1,54234,59.01%,36.52%,dem
22980,586,53386,13658,12925,25544,VA,38.0774,-78.9035,31846,163.1,166941,49.73%,44.41%,dem
36305,586,165656,3388,91369,65859,AL,31.2197,-85.4828,15816,176,170880,34.36%,62.08%,rep
73115,586,40983,4247,9822,26419,OK,35.4449,-97.446,21032,1339,69918,28.93%,65.32%,rep
77627,586,118302,27811,54353,30903,TX,29.9716,-94.0012,21636,783.2,146337,43.24%,52.23%,rep
91204,586,72806,26407,15790,20409,CA,34.1379,-118.2599,18720,5507.2,524214,61.73%,31.62%,dem
1039,585,51421,28193,110,21618,MA,42.40629,-72.69362,1042,39,302420,60.01%,32.81%,dem
23608,585,112839,28594,6946,76419,VA,37.1526,-76.542,42234,1548.3,177894,49.73%,44.41%,dem
38555,585,50076,8730,19451,18156,TN,35.9623,-85.0514,19858,74.9,118366,34.72%,60.72%,rep
66109,585,45814,8690,7009,29368,KS,39.1434,-94.7856,22433,171.8,168511,36.05%,56.65%,rep
90717,585,34613,11668,4858,14907,CA,33.7938,-118.3172,21696,4154.6,602041,61.73%,31.62%,dem
7620,584,493102,146589,84954,261559,NJ,40.96156,-73.91996,1521,111.3,2573583,54.99%,41.00%,dem
10709,584,109849,56429,16072,36924,NY,40.955,-73.8086,9663,2632.8,685207,59.01%,36.52%,dem
20141,584,87427,32723,25632,28379,VA,39.1164,-77.7802,7064,86.9,476113,49.73%,44.41%,dem
27803,584,168470,32261,86954,47778,NC,35.9238,-77.835,18791,203.2,104698,46.17%,49.83%,rep
4071,583,118123,26359,8075,81609,ME,43.92838,-70.45078,5152,50,276394,53.96%,39.15%,dem
19134,583,35083,9052,1976,19050,PA,39.9925,-75.1133,61509,6677.8,54802,47.46%,48.18%,rep
20659,583,88994,26676,14092,35200,MD,38.42062,-76.73142,23358,96.5,271340,60.33%,33.91%,dem
20746,583,51205,12628,231,29784,MD,38.8539,-76.8891,27241,1414.1,211346,60.33%,33.91%,dem
28602,583,85157,10541,17512,51789,NC,35.6884,-81.3612,29105,160.6,115595,46.17%,49.83%,rep
74103,583,249083,36128,81147,131558,OK,36.1539,-95.9954,2134,1821.7,186682,28.93%,65.32%,rep
90813,583,41257,16406,6854,15842,CA,33.782,-118.1835,59000,7087.2,348111,61.73%,31.62%,dem
8221,582,86097,19609,26439,38776,NJ,39.34343,-74.57068,6826,712.2,228876,54.99%,41.00%,dem
28150,582,209420,10260,59290,133630,NC,35.312,-81.5568,27581,101.2,93882,46.17%,49.83%,rep
33403,582,33636,8763,2673,17150,FL,26.8035,-80.0756,12558,1449,188346,47.82%,49.02%,rep
49068,582,47855,12708,12893,19779,MI,42.272,-84.9583,14804,43.7,139187,47.27%,47.50%,rep
92324,582,59123,28264,16339,12502,CA,34.0315,-117.2874,59409,734.6,257509,61.73%,31.62%,dem
95963,582,70450,4645,49677,15558,CA,39.7314,-122.2534,15043,19.6,215214,61.73%,31.62%,dem
99217,582,43284,9509,11950,19755,WA,47.738,-117.2557,17616,131.8,173594,52.54%,36.83%,dem
13203,581,86397,25345,37712,20860,NY,43.0607,-76.1369,16528,3641,80973,59.01%,36.52%,dem
48195,581,87707,15987,28254,29855,MI,42.2044,-83.1999,29268,1699,104782,47.27%,47.50%,rep
53538,581,77531,30627,31921,11607,WI,42.9229,-88.8467,18593,71.9,161006,46.45%,47.22%,rep
92335,581,60357,17673,21714,16898,CA,34.0794,-117.4551,99284,2122.6,300659,61.73%,31.62%,dem
6226,580,31847,18671,1082,10882,CT,41.70839,-72.20726,19870,1069.3,125731,54.57%,40.93%,dem
